tconst,nconst,director_id
tt11386832,nm1932690,26147
tt11387178,nm11178428,16138
tt11387284,nm0425623,6230
tt11387470,nm3816305,39936
tt11387996,nm11178646,16139
tt11388278,nm2287695,29116
tt11388406,nm1337885,20153
tt11388416,nm6461537,51125
tt11388504,nm4953316,45723
tt11388542,nm8459091,55493
tt11388604,nm1770839,24701
tt11388816,nm3864669,40221
tt11388822,nm5271436,47116
tt11388990,nm1823216,25123
tt11389120,nm5473172,47941
tt11389120,nm2253990,28791
tt11389748,nm0469823,6884
tt11389850,nm5396688,47605
tt11389868,nm3037980,34061
tt11390036,nm1347153,20292
tt11390126,nm10053876,13535
tt11390180,nm0688239,9637
tt11390442,nm4928331,45612
tt11390606,nm0425623,6230
tt11390670,nm0238244,3833
tt11390670,nm1098369,15695
tt11390864,nm1459601,21900
tt11390878,nm3150169,34745
tt1139094,nm2830802,32861
tt1139140,nm1809616,25035
tt11392272,nm1319591,19864
tt1139282,nm1981319,26656
tt1139319,nm0280416,4342
tt1139328,nm0000591,131
tt11393360,nm11180928,16142
tt1139399,nm0477771,6990
tt1139405,nm2185637,28387
tt1139405,nm2449006,30479
tt1139405,nm2430531,30337
tt1139405,nm2271866,28946
tt11394158,nm1474677,22058
tt11394282,nm3635576,38660
tt11394284,nm0155400,2765
tt11394288,nm2559532,31157
tt11394330,nm4227232,42267
tt11394330,nm5054501,46142
tt11394330,nm3453283,37338
tt11394330,nm4140193,41735
tt11394330,nm8881427,56296
tt11394330,nm4155746,41841
tt11394330,nm8357930,55292
tt11394330,nm2973669,33686
tt11394330,nm3324514,36380
tt11394330,nm3285356,36032
tt11394330,nm3545127,37967
tt11394330,nm4428314,43273
tt11394330,nm3278700,35961
tt11394330,nm3215397,35245
tt11394332,nm2671096,31871
tt11394340,nm2788015,32600
tt11395046,nm5993408,49753
tt11395630,nm4409205,43172
tt1139578,nm2834022,32883
tt1139592,nm0759207,10482
tt1139615,nm1360604,20523
tt11396226,nm4254923,42401
tt11396240,nm7927647,54429
tt11396290,nm11182350,16145
tt1139632,nm2780568,32553
tt1139662,nm0928267,12688
tt1139664,nm0122184,2299
tt11396646,nm4637965,44302
tt11396646,nm3572845,38180
tt1139665,nm0152082,2712
tt1139666,nm0529960,7683
tt1139668,nm0275286,4271
tt1139783,nm2832735,32875
tt1139790,nm0922651,12634
tt1139797,nm0019247,989
tt1139800,nm0284774,4410
tt11398346,nm2310589,29310
tt11398346,nm3490121,37561
tt11398516,nm5396018,47602
tt11399362,nm3719393,39305
tt11399518,nm3882288,40313
tt11399896,nm0131235,2432
tt11400902,nm3265779,35828
tt11402062,nm2909899,33304
tt11404762,nm2829296,32849
tt11404878,nm11185960,16153
tt11405568,nm4179869,42004
tt11405716,nm5051644,46130
tt11407962,nm8497578,55595
tt1140875,nm1662883,23731
tt1140963,nm2108904,27801
tt11409736,nm2430877,30339
tt1140975,nm2835172,32891
tt11409750,nm0689789,9669
tt11410020,nm11184545,16148
tt11410238,nm1536915,22624
tt11410450,nm0866707,11893
tt1141250,nm1764414,24605
tt1141253,nm2207797,28550
tt1141263,nm1549090,22740
tt1141279,nm1068020,15018
tt11412892,nm2558317,31145
tt1141306,nm1192470,17647
tt11414492,nm1671993,23811
tt11414766,nm3400140,36895
tt11414998,nm12443015,18636
tt1141633,nm2837195,32902
tt1141663,nm0648421,9191
tt11416882,nm10058781,13544
tt11416992,nm3589529,38297
tt1141702,nm1573783,22942
tt11417508,nm4844546,45285
tt11417856,nm0027943,1097
tt11417856,nm2025581,27057
tt11417886,nm6381869,50892
tt11417930,nm4657969,44376
tt11418284,nm2276864,29003
tt11418290,nm1085663,15412
tt11418452,nm2568708,31220
tt11419500,nm0750913,10374
tt11421266,nm3821224,39972
tt11421266,nm0015359,932
tt11421266,nm0000777,168
tt11421266,nm0014694,919
tt11421266,nm0047259,1355
tt11421266,nm0053190,1426
tt11421266,nm1108535,15961
tt11421266,nm1227232,18319
tt11421266,nm0204156,3414
tt11421266,nm4266643,42474
tt11421266,nm0336486,5063
tt11421266,nm0380961,5638
tt11421266,nm2862041,33062
tt11421266,nm0430927,6308
tt11421266,nm0432264,6322
tt11421266,nm0435788,6365
tt11421266,nm0811611,11194
tt11421266,nm0478418,6997
tt11421266,nm0605748,8609
tt11421266,nm0641373,9097
tt11421266,nm0647681,9184
tt11421266,nm2406154,30139
tt11421266,nm0735134,10193
tt11421266,nm0755158,10429
tt11421266,nm0770005,10647
tt11421266,nm3821378,39974
tt11421266,nm0792398,10956
tt11421266,nm0837009,11502
tt11421266,nm0873266,11988
tt11421266,nm0718125,10007
tt11421266,nm2304675,29254
tt11421266,nm0000691,153
tt11421266,nm0917405,12568
tt11421426,nm6235717,50497
tt11421870,nm6196575,50368
tt11422136,nm7995949,54565
tt11422790,nm3799131,39825
tt11423214,nm2624736,31606
tt11423216,nm10585937,14810
tt11423420,nm5793886,49098
tt11423540,nm0626456,8907
tt11423700,nm1870886,25619
tt11423784,nm4058904,41311
tt11423818,nm9829530,57892
tt1142433,nm0421776,6188
tt1142438,nm2840240,32926
tt11424502,nm1019103,13888
tt11425254,nm1306443,19664
tt1142554,nm2839768,32925
tt1142567,nm1955309,26378
tt1142579,nm1955309,26378
tt1142587,nm2339119,29552
tt1142588,nm0359144,5363
tt11426228,nm2146368,28093
tt11426562,nm1071312,15091
tt11426572,nm0223359,3643
tt11427062,nm11194992,16168
tt11427318,nm2279646,29031
tt11427380,nm4911300,45520
tt11427974,nm6304911,50699
tt1142798,nm1347153,20292
tt1142800,nm1347153,20292
tt1142804,nm0331296,4995
tt11428136,nm2305091,29262
tt11428370,nm11196143,16169
tt11428420,nm2156061,28189
tt11428788,nm4935793,45644
tt11428894,nm11196649,16173
tt11428926,nm5626668,48526
tt11429002,nm11252125,16281
tt1142974,nm2008694,26904
tt1142977,nm0000318,62
tt1142985,nm0065097,1566
tt1142988,nm0525659,7639
tt11429932,nm11196925,16174
tt11430262,nm11196979,16175
tt11430264,nm10050155,13524
tt1143110,nm0946750,12916
tt1143120,nm2801922,32682
tt1143120,nm2030919,27107
tt1143148,nm1662689,23719
tt1143155,nm0811611,11194
tt1143156,nm1777491,24740
tt11432972,nm1019103,13888
tt11432992,nm0583488,8334
tt11433048,nm6828035,52022
tt11433420,nm0683597,9579
tt11433556,nm8978764,56466
tt11433662,nm5045053,46105
tt11433696,nm11260956,16310
tt11433704,nm11198517,16177
tt11433724,nm0433893,6341
tt11433874,nm2022248,27028
tt11433900,nm0866707,11893
tt11434144,nm11198879,16180
tt11434144,nm6897180,52197
tt11436498,nm3322482,36357
tt11436686,nm7053285,52543
tt11437784,nm0773884,10704
tt1143896,nm0038475,1231
tt1143913,nm1310935,19735
tt11439556,nm2449509,30485
tt11439668,nm3679308,38986
tt11441458,nm11201866,16185
tt11441606,nm3465317,37422
tt11443106,nm10366114,14284
tt11443276,nm3184434,34987
tt1144456,nm2842648,32945
tt11444602,nm8273413,55127
tt11444644,nm4104149,41547
tt11444698,nm11203522,16187
tt11444820,nm11203596,16188
tt1144541,nm0622614,8859
tt1144544,nm2085641,27578
tt1144545,nm2842598,32944
tt1144546,nm0924684,12664
tt1144547,nm2845462,32958
tt1144551,nm2842549,32943
tt1144555,nm2334056,29497
tt1144555,nm2842676,32946
tt11446400,nm11203844,16189
tt1144796,nm2844085,32953
tt1144797,nm0002573,438
tt11448020,nm0521730,7585
tt11448020,nm7265633,52959
tt1144804,nm1287649,19380
tt11448072,nm11204730,16191
tt11448076,nm0955443,13091
tt1144811,nm1300333,19573
tt11448138,nm3125415,34611
tt1144815,nm1371819,20688
tt11448176,\N,0
tt11448286,nm1633681,23416
tt11448426,nm3231801,35409
tt11448490,nm1360971,20532
tt11448684,nm11205257,16193
tt11448830,nm3114649,34537
tt1144884,nm0254786,4023
tt11448936,nm1941926,26250
tt11450018,nm11205775,16194
tt11450972,nm0994562,13339
tt1145144,nm0414924,6112
tt1145152,nm0812309,11204
tt1145154,nm1371864,20690
tt1145157,nm1430257,21585
tt11452490,nm11206900,16195
tt11452758,nm11207079,16197
tt11453182,nm13727535,20706
tt11453182,nm3854553,40170
tt11454088,nm11207299,16198
tt11454162,nm11864856,17539
tt11454170,nm7455089,53434
tt11454278,nm2736593,32275
tt1145430,nm1537087,22626
tt11454320,nm4806266,45122
tt1145446,nm0994299,13302
tt11454718,nm5794009,49100
tt11454736,nm5508286,48102
tt11454924,nm2053922,27335
tt11455260,nm0774221,10709
tt11456054,nm0710272,9918
tt11457736,nm0205169,3431
tt11457742,\N,0
tt11458170,nm3456466,37357
tt1145858,nm2847457,32972
tt11458628,nm1839743,25310
tt11459072,nm8645271,55911
tt11459138,nm1799320,24922
tt11459138,nm11206923,16196
tt11460372,nm7261320,52950
tt11460512,nm0836106,11484
tt11460816,nm0735134,10193
tt11460818,nm4482474,43566
tt11460862,nm8121029,54823
tt11460976,nm2959338,33589
tt11461282,nm2187577,28395
tt1146158,nm0175390,3050
tt11462478,nm11178646,16139
tt1146283,nm1290481,19429
tt1146285,nm0576548,8249
tt1146310,nm1532668,22582
tt1146314,nm1465130,21972
tt1146320,nm1847711,25401
tt1146325,nm0063357,1546
tt1146327,nm1481114,22121
tt11463324,nm3055889,34166
tt11463528,nm1348560,20315
tt11464246,nm7112514,52678
tt11464360,nm3232468,35421
tt11464430,nm6542781,51347
tt11464446,nm0692039,9697
tt11464730,nm0908587,12447
tt11464920,nm6145252,50203
tt11464962,nm1152666,16851
tt11465242,nm10428601,14419
tt11465676,nm2593537,31384
tt11465692,nm1887247,25774
tt11465786,nm0289576,4462
tt11467896,nm11213783,16206
tt11468156,nm8614207,55842
tt11468258,nm11213891,16207
tt11468896,nm9111068,56711
tt11469000,nm8740840,56099
tt11469110,nm11214474,16208
tt11469196,nm5688900,48765
tt11469352,nm3169117,34871
tt11469408,nm7612957,53788
tt11469580,nm1468828,21995
tt11469636,nm8590084,55773
tt11469660,nm0439834,6438
tt11469744,nm11215129,16209
tt11469922,nm0788488,10903
tt11469958,nm4005214,41058
tt11469968,nm4005214,41058
tt11470064,nm3033057,34021
tt11470272,nm1095768,15630
tt11472904,nm3363704,36661
tt11474972,nm5050089,46127
tt1147513,nm1167622,17176
tt1147516,nm1167622,17176
tt1147554,nm2821855,32822
tt11475872,nm1333626,20088
tt1147681,nm2360222,29756
tt1147682,nm2852044,32994
tt1147683,nm0486198,7099
tt1147684,nm1060922,14859
tt1147687,nm0001064,226
tt11477298,nm13727535,20706
tt11477298,nm11350242,16501
tt1147733,nm1729249,24246
tt1147742,nm0382989,5660
tt11477602,nm5563914,48301
tt1147770,nm0479373,7004
tt11477808,nm7041970,52505
tt11477842,nm2213511,28584
tt11478014,nm0913818,12516
tt11478106,\N,0
tt11478150,nm3803184,39846
tt11481312,nm1875051,25656
tt1148198,nm0591384,8432
tt11481990,nm11220121,16216
tt1148200,nm1938064,26195
tt1148201,nm2854520,33010
tt1148204,nm1429471,21575
tt1148205,nm0346841,5195
tt11482244,nm11220345,16217
tt11482408,nm7459846,53445
tt1148261,nm0008352,838
tt1148280,nm0404124,5934
tt11482894,nm6466474,51136
tt11482948,nm0477213,6984
tt11483018,nm6824445,52012
tt11485514,nm11216165,16211
tt11486320,nm3251421,35697
tt11486720,nm6331343,50756
tt11486894,nm11170185,16114
tt11486994,nm1887247,25774
tt11487036,nm3228626,35365
tt11487646,nm7811701,54183
tt11487698,nm0361735,5392
tt11487732,nm9245314,56967
tt1148779,nm0102714,2059
tt11487824,nm1468828,21995
tt1148786,nm2853617,33004
tt11487894,nm11222595,16218
tt11487996,nm11222613,16219
tt11488042,nm11222637,16220
tt11488110,nm4687563,44504
tt11488260,nm11222742,16221
tt11488780,nm11223213,16222
tt11490170,nm10466813,14527
tt11492176,nm4391641,43075
tt11492580,nm11224521,16223
tt11492920,nm11224793,16225
tt11493006,nm9988424,58148
tt11493046,nm1210023,18013
tt11493106,nm1141845,16651
tt11493232,nm8789088,56163
tt1149361,nm0000466,104
tt1149362,nm0359734,5372
tt1149363,nm0320762,4840
tt1149363,nm0840485,11544
tt1149372,nm0171620,3010
tt11495178,nm8858879,56258
tt11495806,nm2281837,29046
tt1149592,nm0754256,10413
tt1149594,nm0793881,10974
tt1149597,nm0868595,11919
tt1149603,nm1001051,13435
tt1149604,nm1001040,13434
tt11496088,nm6520460,51295
tt11496270,nm2239528,28704
tt11496270,nm2591840,31375
tt11496780,nm11225822,16228
tt11496832,nm11225836,16229
tt11497180,nm7752034,54085
tt11497232,nm6261619,50560
tt11497378,nm4994462,45902
tt11497402,nm6836449,52042
tt11497444,nm1641304,23517
tt11497480,nm7531377,53618
tt11497592,nm9103190,56692
tt11497716,nm1504071,22350
tt11497716,nm11226131,16230
tt11497834,nm2557565,31140
tt11498038,nm0403297,5920
tt11498676,nm2007949,26896
tt11498676,nm13913495,21019
tt11498676,nm8412889,55407
tt11498676,nm2241901,28721
tt11499506,nm6408860,50973
tt11500434,nm9356671,57169
tt11502658,nm2032168,27127
tt11502940,nm8490638,55583
tt11503178,nm1805430,25016
tt11504976,nm4124683,41655
tt11505550,nm2320303,29386
tt11505680,nm0200752,3371
tt11505682,nm1375169,20741
tt11505692,nm2637625,31665
tt11506284,nm0782213,10820
tt11506332,nm1629903,23369
tt11506588,nm5432564,47784
tt11506588,nm11230017,16238
tt11507014,nm11230486,16239
tt11507560,nm9377756,57204
tt11508224,nm7444979,53422
tt11508266,nm10516768,14663
tt11508438,nm5464371,47887
tt1150947,nm2064142,27420
tt11509538,nm11231426,16242
tt1151002,nm0071003,1636
tt1151002,nm2857454,33029
tt11510804,nm3292200,36095
tt11511108,nm2465518,30589
tt11511368,nm7843325,54240
tt11511518,nm0636940,9037
tt11512180,nm8395421,55369
tt11512458,nm4552631,43916
tt1151299,nm1482161,22139
tt1151339,nm0954655,13071
tt1151359,nm0625789,8897
tt11513710,nm1519253,22474
tt1151384,nm0478418,6997
tt1151386,nm0507644,7408
tt1151410,nm1036527,14280
tt1151410,nm0902278,12357
tt11514780,nm2016267,26975
tt11515468,nm6425087,51020
tt11516592,nm8310243,55206
tt11518004,nm3152538,34759
tt11518196,nm2406836,30142
tt1151826,nm2135671,28027
tt11518302,nm1938571,26199
tt11518370,nm0030399,1124
tt11518370,nm0324672,4882
tt1151911,nm2859393,33040
tt1151914,nm0147270,2624
tt1151914,nm0601469,8560
tt1151915,nm0212137,3499
tt1151918,nm2784610,32582
tt1151918,nm2859347,33039
tt1151918,nm2436881,30394
tt1151919,nm2013256,26944
tt1151919,nm2017931,26985
tt1151921,nm2866309,33085
tt1151922,nm1199107,17792
tt1151922,nm2222515,28629
tt1151923,nm0179542,3110
tt1151924,nm0267770,4174
tt1151925,nm2668802,31849
tt1151927,nm0137262,2519
tt11519834,nm8542443,55673
tt11519840,nm3674666,38947
tt11520586,nm11063378,15906
tt1152254,nm0622137,8851
tt1152256,nm1658680,23685
tt1152256,nm2860529,33050
tt1152270,nm0527449,7659
tt1152277,nm1012775,13736
tt1152278,nm1160962,17028
tt1152278,nm1464511,21968
tt1152282,nm1840848,25325
tt1152286,nm2405465,30132
tt11523566,nm2348718,29672
tt11523762,nm0415859,6129
tt1152397,nm0228400,3718
tt1152398,nm1400426,21159
tt1152401,nm1670233,23799
tt1152404,nm0746370,10324
tt11525022,nm2653170,31754
tt11525390,nm4899218,45452
tt11525468,nm2170526,28294
tt11525468,nm8559207,55709
tt11525468,nm8674780,55952
tt11525468,nm6623768,51551
tt11525468,nm5619726,48506
tt11525468,nm3952590,40749
tt11525644,nm0001752,347
tt11527964,nm7960857,54501
tt11527964,nm14246555,21515
tt11528080,nm2403482,30113
tt1152823,nm0152082,2712
tt1152827,nm0884659,12145
tt1152830,nm1864022,25563
tt1152835,nm2863924,33072
tt1152836,nm0000520,120
tt1152845,nm0451291,6621
tt1152850,nm0716980,9994
tt11528758,nm1231905,18417
tt11529348,nm4492031,43620
tt11530234,nm0484073,7073
tt1153040,nm1082740,15346
tt1153043,nm2873267,33119
tt11530452,nm8597486,55806
tt1153053,nm0438223,6408
tt11530748,nm0781007,10807
tt11530778,nm0415245,6116
tt1153102,nm0046480,1345
tt1153106,nm0108069,2124
tt1153116,nm0624448,8876
tt11531234,nm2029519,27092
tt11531324,nm11239550,16254
tt11531530,nm4519806,43757
tt11531544,nm2568989,31221
tt11533826,nm0045256,1338
tt11534218,nm1955206,26377
tt11534324,nm0606309,8615
tt11534392,nm6356309,50827
tt11534392,nm5047867,46122
tt11535228,nm1954072,26364
tt11535358,nm5100377,46368
tt1153537,nm0785193,10858
tt1153543,nm0432420,6324
tt1153545,nm1436974,21674
tt1153546,nm0093051,1928
tt11536216,nm11241357,16256
tt11536262,nm2973146,33681
tt11536276,nm11241399,16257
tt11536684,nm3942705,40677
tt11536828,nm8990873,56484
tt1153690,nm0358475,5353
tt1153698,nm2866723,33090
tt1153700,nm1513321,22419
tt1153706,nm1349040,20323
tt11537730,nm6588046,51464
tt11539936,nm3674666,38947
tt11540002,nm1828395,25191
tt11540002,nm2902621,33263
tt11540082,nm9268416,57013
tt11540212,nm3962464,40816
tt11540272,nm0404655,5939
tt11540274,nm0238051,3829
tt11540284,nm0236226,3814
tt11540664,\N,0
tt11540716,nm1100364,15750
tt11540726,nm1187064,17555
tt11541220,nm0377153,5589
tt11541780,nm7846492,54246
tt11541872,nm0000466,104
tt11541906,nm7048690,52526
tt11543292,nm1538552,22639
tt11543916,nm4967281,45780
tt11543916,nm7583058,53729
tt11543916,nm7995632,54563
tt11546322,nm2130579,27979
tt11546920,nm4946639,45701
tt11547496,nm0222615,3637
tt11547520,nm2195993,28440
tt11547610,nm11246720,16261
tt11547828,nm4312760,42718
tt11547970,nm11247114,16262
tt11547982,nm4561933,43960
tt11548052,nm4561933,43960
tt11548674,nm11247466,16265
tt11548674,nm11247464,16264
tt11548850,nm0274842,4262
tt1155053,nm1168564,17186
tt1155056,nm0357453,5337
tt1155060,nm0348884,5226
tt1155062,nm0507921,7412
tt1155076,nm0958969,13140
tt11551602,nm4434955,43317
tt11552110,nm8554384,55699
tt11552264,nm11248600,16266
tt11552344,nm3413681,37035
tt11552492,nm8716861,56038
tt11553304,nm2571852,31237
tt11554008,nm6014870,49825
tt11554776,nm11249364,16271
tt11555492,nm4627221,44266
tt1155587,nm1572909,22936
tt1155650,nm2273522,28966
tt1155651,nm1939216,26214
tt1155652,nm2867423,33092
tt1155696,nm0945506,12895
tt1155705,nm1066739,14991
tt11557312,nm11250224,16274
tt11557896,nm11250529,16276
tt11558002,nm0661875,9350
tt11558566,nm10278981,14071
tt11558688,nm3961347,40811
tt11558902,nm10940397,15581
tt11559138,nm3014420,33918
tt11559472,nm1163237,17087
tt11559728,nm3122583,34586
tt11560260,nm2024795,27047
tt1156067,nm0010871,875
tt11560730,nm1847739,25406
tt1156136,nm0864775,11864
tt1156143,nm0720297,10028
tt1156164,nm2865016,33080
tt1156170,nm0427136,6255
tt1156173,nm0069166,1608
tt11561750,nm5644356,48583
tt11561866,nm8622744,55863
tt1156188,nm1919905,26059
tt1156286,nm1009677,13649
tt11562982,nm2535561,30995
tt1156300,nm0278780,4320
tt1156300,nm0597526,8520
tt1156300,nm1053830,14720
tt11563070,nm2270180,28929
tt11563108,nm11253202,16285
tt1156311,nm2865632,33082
tt11563110,nm0999680,13408
tt11563222,nm11253202,16285
tt11563364,nm10494054,14618
tt11563364,nm3320095,36337
tt11563592,nm9927025,58046
tt11563740,nm11141978,16063
tt11563836,nm6785661,51919
tt11563882,nm11227688,16233
tt11563926,nm0756935,10448
tt1156395,nm0766262,10595
tt1156396,nm0128365,2383
tt1156398,nm0281508,4357
tt11564056,nm7865569,54286
tt11564214,nm8824211,56206
tt11564218,nm10264792,14032
tt1156444,nm0492315,7172
tt1156447,nm0944937,12884
tt1156448,nm0805965,11129
tt11564570,nm0426059,6237
tt1156464,nm1678072,23867
tt1156505,nm0687913,9632
tt1156506,nm0150802,2679
tt1156516,nm1626425,23330
tt1156519,nm1140801,16627
tt1156527,nm2869400,33097
tt1156528,nm0121203,2284
tt11566164,nm1156441,16927
tt11566166,nm2541369,31025
tt11566200,nm1054429,14724
tt11566424,nm11252684,16282
tt11567400,nm11254969,16287
tt11568322,nm0056725,1483
tt11568324,nm0616396,8759
tt11568384,nm11255377,16291
tt11568878,nm5813830,49166
tt11568886,nm11255727,16293
tt11569456,nm5974331,49685
tt11569872,nm1503430,22338
tt11570120,nm0745131,10306
tt11570444,nm2281867,29047
tt11570526,nm13841676,20899
tt11570526,nm3854553,40170
tt11570654,nm11257034,16296
tt11571408,nm9812114,57851
tt11572148,\N,0
tt11573276,nm0516266,7521
tt11573960,nm11254969,16287
tt11574866,nm7106358,52661
tt11575350,nm5542402,48228
tt11575358,nm1869150,25599
tt1157549,nm1257492,18838
tt11575508,nm10940397,15581
tt11575516,nm10940397,15581
tt11575888,nm4920038,45569
tt1157600,nm0506619,7396
tt1157601,nm1275164,19152
tt11576058,nm4811630,45136
tt11576124,nm1068186,15019
tt1157618,nm2872024,33111
tt1157618,nm11580463,16959
tt1157618,nm11580462,16958
tt1157618,nm2871967,33109
tt1157618,nm11580464,16960
tt1157618,nm7443716,53416
tt11576250,nm6235717,50497
tt1157631,nm2872021,33110
tt11576330,nm1819805,25094
tt11576374,nm0673297,9465
tt1157688,nm1285846,19337
tt11578862,nm8023716,54628
tt11579002,nm0745679,10317
tt11579538,nm0014426,917
tt11580594,nm11261505,16311
tt11580634,nm8169604,54929
tt11580854,nm3163794,34839
tt11580944,nm4214524,42196
tt11581174,nm6041683,49920
tt11581190,nm7924272,54419
tt11581692,nm0796119,11003
tt11583516,nm3957076,40785
tt11584606,nm0251669,3982
tt11584906,nm11263210,16316
tt11585296,nm0387800,5717
tt11585356,nm9788620,57815
tt11585560,nm1167962,17179
tt11585560,nm3550885,38005
tt11585882,nm11264228,16320
tt11586384,nm3654931,38807
tt11588674,nm11264943,16324
tt11588714,nm4202327,42125
tt1158933,nm1378755,20798
tt1158934,nm1330023,20051
tt1158936,nm0002020,382
tt11589366,nm3208230,35181
tt1158939,nm2830839,32862
tt11589646,nm3008388,33881
tt11590860,nm11265930,16326
tt11591164,nm11266057,16327
tt11591306,nm11266234,16329
tt11591424,nm0358335,5352
tt11591516,nm2749526,32347
tt11592014,nm1033668,14214
tt1159213,nm2887990,33202
tt1159223,nm1045681,14495
tt1159231,nm0682251,9570
tt1159234,nm1624097,23300
tt1159263,nm2914215,33331
tt11593944,nm1953143,26350
tt11593986,nm9801856,57833
tt11594104,nm5486112,48004
tt11594696,nm2077237,27498
tt11594766,nm3061960,34200
tt1159485,nm2551464,31090
tt11595702,nm1175663,17335
